C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_21_264.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_21_264.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_21_264.jpg, 0, 0, 0, 7.962567E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_21_369.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_21_369.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_21_369.jpg, 0, 0, 0, 7.888092E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_21_472.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_21_472.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_21_472.jpg, 0, 0, 0, 7.900598E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_21_576.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_21_576.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_21_576.jpg, 0, 0, 0, 8.174352E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_21_680.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_21_680.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_21_680.jpg, 0, 0, 0, 7.8181E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_21_782.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_21_782.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_21_782.jpg, 0, 0, 0, 8.326434E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_21_882.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_21_882.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_21_882.jpg, 0, 0, 0, 7.811103E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_21_988.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_21_988.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_21_988.jpg, 0, 0, 0, 8.011018E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_22_091.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_22_091.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_22_091.jpg, 0, 0, 0, 7.961145E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_22_192.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_22_192.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_22_192.jpg, 0, 0, 0, 8.262561E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_22_293.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_22_293.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_22_293.jpg, 0, 0, 0, 7.732301E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_22_400.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_22_400.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_22_400.jpg, 0, 0, 0, 7.984608E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_22_508.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_22_508.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_22_508.jpg, 0, 0, 0, 7.860114E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_22_615.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_22_615.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_22_615.jpg, 0, 0, 0, 7.819883E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_22_719.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_22_719.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_22_719.jpg, 0, 0, 0, 8.068598E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_22_820.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_22_820.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_22_820.jpg, 0, 0, 0, 7.7975E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_22_927.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_22_927.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_22_927.jpg, 0, 0, 0, 7.827648E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_23_027.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_23_027.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_23_027.jpg, 0, 0, 0, 7.836592E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_23_132.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_23_132.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_23_132.jpg, 0, 0, 0, 7.819243E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_23_232.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_23_232.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_23_232.jpg, 0, 0, 0, 8.087287E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_23_337.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_23_337.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_23_337.jpg, 0, 0, 0, 7.833242E-05
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_23_438.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_23_438.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_23_438.jpg, 0, 0.0814968, 0, 0.01608147
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_23_539.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_23_539.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_23_539.jpg, 0, 0.386421, 0, 0.3454085
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_23_639.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_23_639.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_23_639.jpg, 0, 0.6842359, 0, 0.9715139
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_23_745.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_23_745.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_23_745.jpg, 0, 1, 0, 2.203408
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_23_846.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_23_846.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_23_846.jpg, 0, 1, 0, 3.375187
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_23_950.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_23_950.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_23_950.jpg, 0, 1, 0, 4.547753
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_24_054.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_24_054.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_24_054.jpg, 0, 1, 0, 5.708117
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_24_156.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_24_156.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_24_156.jpg, 0, 1, 0, 6.857315
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_24_262.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_24_262.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_24_262.jpg, -0.2700654, 1, 0, 7.977498
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_24_366.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_24_366.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_24_366.jpg, -0.3628644, 1, 0, 9.274839
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_24_471.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_24_471.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_24_471.jpg, -0.0488487, 1, 0, 10.38927
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_24_574.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_24_574.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_24_574.jpg, 0, 1, 0, 11.58323
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_24_682.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_24_682.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_24_682.jpg, 0, 1, 0, 12.55575
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_24_789.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_24_789.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_24_789.jpg, 0, 1, 0, 13.87342
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_24_889.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_24_889.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_24_889.jpg, 0, 1, 0, 14.88665
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_24_994.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_24_994.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_24_994.jpg, 0, 1, 0, 16.06289
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_25_093.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_25_093.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_25_093.jpg, -0.1812876, 1, 0, 16.95251
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_25_196.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_25_196.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_25_196.jpg, -0.4885701, 1, 0, 18.03245
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_25_297.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_25_297.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_25_297.jpg, -0.2414724, 1, 0, 18.89986
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_25_397.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_25_397.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_25_397.jpg, 0, 1, 0, 20.03693
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_25_504.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_25_504.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_25_504.jpg, 0, 1, 0, 20.947
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_25_606.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_25_606.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_25_606.jpg, -0.1212861, 1, 0, 22.15946
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_25_712.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_25_712.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_25_712.jpg, -0.4388892, 1, 0, 23.07518
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_25_816.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_25_816.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_25_816.jpg, -0.7269481, 1, 0, 23.77992
C:\Users\HP\Downloads\simulator-windows-64\data\IMG\center_2025_10_01_20_42_25_917.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\left_2025_10_01_20_42_25_917.jpg, C:\Users\HP\Downloads\simulator-windows-64\data\IMG\right_2025_10_01_20_42_25_917.jpg, -1, 1, 0, 24.34431
